source,Date,incid_est,t,country_name,country,incid_conf,cum_incid,cum_est_incid
ARE,2020-02-05,0.21,2020-02-05,United Arab Emirates,ARE,0,5,4.97
ARE,2020-02-06,0.38,2020-02-06,United Arab Emirates,ARE,0,5,5.35
ARE,2020-02-07,0.55,2020-02-07,United Arab Emirates,ARE,0,5,5.9
ARE,2020-02-08,0.63,2020-02-08,United Arab Emirates,ARE,2,7,6.53
ARE,2020-02-09,0.58,2020-02-09,United Arab Emirates,ARE,0,7,7.11
ARE,2020-02-10,0.45,2020-02-10,United Arab Emirates,ARE,1,8,7.5600000000000005
ARE,2020-02-11,0.29,2020-02-11,United Arab Emirates,ARE,0,8,7.85
ARE,2020-02-12,0.18,2020-02-12,United Arab Emirates,ARE,0,8,8.03
ARE,2020-02-13,0.12,2020-02-13,United Arab Emirates,ARE,0,8,8.15
ARE,2020-02-14,0.09,2020-02-14,United Arab Emirates,ARE,0,8,8.24
ARE,2020-02-15,0.07,2020-02-15,United Arab Emirates,ARE,0,8,8.31
ARE,2020-02-16,0.07,2020-02-16,United Arab Emirates,ARE,1,9,8.38
ARE,2020-02-17,0.11,2020-02-17,United Arab Emirates,ARE,0,9,8.49
ARE,2020-02-18,0.24,2020-02-18,United Arab Emirates,ARE,0,9,8.73
ARE,2020-02-19,0.45,2020-02-19,United Arab Emirates,ARE,0,9,9.18
ARE,2020-02-20,0.66,2020-02-20,United Arab Emirates,ARE,0,9,9.84
ARE,2020-02-21,0.78,2020-02-21,United Arab Emirates,ARE,0,9,10.620000000000001
ARE,2020-02-22,0.73,2020-02-22,United Arab Emirates,ARE,4,13,11.35
ARE,2020-02-23,0.59,2020-02-23,United Arab Emirates,ARE,0,13,11.94
ARE,2020-02-24,0.51,2020-02-24,United Arab Emirates,ARE,0,13,12.45
ARE,2020-02-25,0.65,2020-02-25,United Arab Emirates,ARE,0,13,13.1
ARE,2020-02-26,0.99,2020-02-26,United Arab Emirates,ARE,0,13,14.09
ARE,2020-02-27,1.42,2020-02-27,United Arab Emirates,ARE,0,13,15.51
ARE,2020-02-28,1.81,2020-02-28,United Arab Emirates,ARE,6,19,17.32
ARE,2020-02-29,2.04,2020-02-29,United Arab Emirates,ARE,2,21,19.36
ARE,2020-03-01,2.09,2020-03-01,United Arab Emirates,ARE,0,21,21.45
ARE,2020-03-02,1.91,2020-03-02,United Arab Emirates,ARE,0,21,23.36
ARE,2020-03-03,1.59,2020-03-03,United Arab Emirates,ARE,6,27,24.95
ARE,2020-03-04,1.48,2020-03-04,United Arab Emirates,ARE,0,27,26.43
ARE,2020-03-05,2.07,2020-03-05,United Arab Emirates,ARE,2,29,28.5
ARE,2020-03-06,3.76,2020-03-06,United Arab Emirates,ARE,0,29,32.26
ARE,2020-03-07,6.18,2020-03-07,United Arab Emirates,ARE,16,45,38.44
ARE,2020-03-08,8.45,2020-03-08,United Arab Emirates,ARE,0,45,46.89
ARE,2020-03-09,9.67,2020-03-09,United Arab Emirates,ARE,0,45,56.559999999999995
ARE,2020-03-10,9.47,2020-03-10,United Arab Emirates,ARE,29,74,66.03
ARE,2020-03-11,8.24,2020-03-11,United Arab Emirates,ARE,0,74,74.27
ARE,2020-03-12,6.47,2020-03-12,United Arab Emirates,ARE,11,85,80.74
ARE,2020-03-13,4.68,2020-03-13,United Arab Emirates,ARE,0,85,85.42
ARE,2020-03-14,3.52,2020-03-14,United Arab Emirates,ARE,0,85,88.94
ARE,2020-03-15,3.65,2020-03-15,United Arab Emirates,ARE,13,98,92.59
ARE,2020-03-16,5.53,2020-03-16,United Arab Emirates,ARE,0,98,98.12
ARE,2020-03-17,8.36,2020-03-17,United Arab Emirates,ARE,0,98,106.48
ARE,2020-03-18,10.66,2020-03-18,United Arab Emirates,ARE,15,113,117.14
ARE,2020-03-19,11.09,2020-03-19,United Arab Emirates,ARE,27,140,128.23
ARE,2020-03-20,10.42,2020-03-20,United Arab Emirates,ARE,0,140,138.65
ARE,2020-03-21,11.74,2020-03-21,United Arab Emirates,ARE,13,153,150.39
ARE,2020-03-22,18.28,2020-03-22,United Arab Emirates,ARE,0,153,168.67
ARE,2020-03-23,30.85,2020-03-23,United Arab Emirates,ARE,45,198,199.52
ARE,2020-03-24,45.22,2020-03-24,United Arab Emirates,ARE,50,248,244.74
ARE,2020-03-25,56.02,2020-03-25,United Arab Emirates,ARE,85,333,300.76
ARE,2020-03-26,59.41,2020-03-26,United Arab Emirates,ARE,0,333,360.17
ARE,2020-03-27,57.66,2020-03-27,United Arab Emirates,ARE,72,405,417.83
ARE,2020-03-28,55.81,2020-03-28,United Arab Emirates,ARE,63,468,473.64
ARE,2020-03-29,58.8,2020-03-29,United Arab Emirates,ARE,102,570,532.4399999999999
ARE,2020-03-30,70.57,2020-03-30,United Arab Emirates,ARE,41,611,603.01
ARE,2020-03-31,94.15,2020-03-31,United Arab Emirates,ARE,53,664,697.16
ARE,2020-04-01,132.24,2020-04-01,United Arab Emirates,ARE,150,814,829.4
ARE,2020-04-02,182.05,2020-04-02,United Arab Emirates,ARE,210,1024,1011.45
ARE,2020-04-03,231.81,2020-04-03,United Arab Emirates,ARE,240,1264,1243.26
ARE,2020-04-04,268.31,2020-04-04,United Arab Emirates,ARE,241,1505,1511.57
ARE,2020-04-05,283.41,2020-04-05,United Arab Emirates,ARE,294,1799,1794.98
ARE,2020-04-06,285.05,2020-04-06,United Arab Emirates,ARE,277,2076,2080.03
ARE,2020-04-07,286.68,2020-04-07,United Arab Emirates,ARE,283,2359,2366.71
ARE,2020-04-08,300.04,2020-04-08,United Arab Emirates,ARE,300,2659,2666.75
ARE,2020-04-09,325.09,2020-04-09,United Arab Emirates,ARE,331,2990,2991.84
ARE,2020-04-10,353.91,2020-04-10,United Arab Emirates,ARE,370,3360,3345.75
ARE,2020-04-11,378.51,2020-04-11,United Arab Emirates,ARE,376,3736,3724.26
ARE,2020-04-12,395.92,2020-04-12,United Arab Emirates,ARE,387,4123,4120.18
ARE,2020-04-13,409.52,2020-04-13,United Arab Emirates,ARE,398,4521,4529.7
ARE,2020-04-14,423.35,2020-04-14,United Arab Emirates,ARE,412,4933,4953.05
ARE,2020-04-15,434.72,2020-04-15,United Arab Emirates,ARE,432,5365,5387.77
ARE,2020-04-16,424.39,2020-04-16,United Arab Emirates,ARE,460,5825,5812.16
ARE,2020-04-17,368.83,2020-04-17,United Arab Emirates,ARE,477,6302,6180.99
ARE,2020-04-18,271.11,2020-04-18,United Arab Emirates,ARE,0,6302,6452.1
ARE,2020-04-19,266.19,2020-04-19,United Arab Emirates,ARE,479,6781,6718.29
ARE,2020-04-20,557.93,2020-04-20,United Arab Emirates,ARE,484,7265,7276.22
ARG,2020-01-22,0,2020-01-22,Argentina,ARG,0,0,0
ARG,2020-01-23,0,2020-01-23,Argentina,ARG,0,0,0
ARG,2020-01-24,0,2020-01-24,Argentina,ARG,0,0,0
ARG,2020-01-25,0,2020-01-25,Argentina,ARG,0,0,0
ARG,2020-01-26,0,2020-01-26,Argentina,ARG,0,0,0
ARG,2020-01-27,0,2020-01-27,Argentina,ARG,0,0,0
ARG,2020-01-28,0,2020-01-28,Argentina,ARG,0,0,0
ARG,2020-01-29,0,2020-01-29,Argentina,ARG,0,0,0
ARG,2020-01-30,0,2020-01-30,Argentina,ARG,0,0,0
ARG,2020-01-31,0,2020-01-31,Argentina,ARG,0,0,0
ARG,2020-02-01,0,2020-02-01,Argentina,ARG,0,0,0
ARG,2020-02-02,0,2020-02-02,Argentina,ARG,0,0,0
ARG,2020-02-03,0,2020-02-03,Argentina,ARG,0,0,0
ARG,2020-02-04,0,2020-02-04,Argentina,ARG,0,0,0
ARG,2020-02-05,0,2020-02-05,Argentina,ARG,0,0,0
ARG,2020-02-06,0,2020-02-06,Argentina,ARG,0,0,0
ARG,2020-02-07,0,2020-02-07,Argentina,ARG,0,0,0
ARG,2020-02-08,0,2020-02-08,Argentina,ARG,0,0,0
ARG,2020-02-09,0,2020-02-09,Argentina,ARG,0,0,0
ARG,2020-02-10,0,2020-02-10,Argentina,ARG,0,0,0
ARG,2020-02-11,0,2020-02-11,Argentina,ARG,0,0,0
ARG,2020-02-12,0,2020-02-12,Argentina,ARG,0,0,0
ARG,2020-02-13,0,2020-02-13,Argentina,ARG,0,0,0
ARG,2020-02-14,0,2020-02-14,Argentina,ARG,0,0,0
ARG,2020-02-15,0,2020-02-15,Argentina,ARG,0,0,0
ARG,2020-02-16,0,2020-02-16,Argentina,ARG,0,0,0
ARG,2020-02-17,0,2020-02-17,Argentina,ARG,0,0,0
ARG,2020-02-18,0,2020-02-18,Argentina,ARG,0,0,0
ARG,2020-02-19,0,2020-02-19,Argentina,ARG,0,0,0
ARG,2020-02-20,0,2020-02-20,Argentina,ARG,0,0,0
ARG,2020-02-21,0,2020-02-21,Argentina,ARG,0,0,0
ARG,2020-02-22,0,2020-02-22,Argentina,ARG,0,0,0
ARG,2020-02-23,0,2020-02-23,Argentina,ARG,0,0,0
ARG,2020-02-24,0,2020-02-24,Argentina,ARG,0,0,0
ARG,2020-02-25,0,2020-02-25,Argentina,ARG,0,0,0
ARG,2020-02-26,0,2020-02-26,Argentina,ARG,0,0,0
ARG,2020-02-27,0,2020-02-27,Argentina,ARG,0,0,0
ARG,2020-02-28,0,2020-02-28,Argentina,ARG,0,0,0
ARG,2020-02-29,0.01,2020-02-29,Argentina,ARG,0,0,0.01
ARG,2020-03-01,0.04,2020-03-01,Argentina,ARG,0,0,0.05
ARG,2020-03-02,0.11,2020-03-02,Argentina,ARG,0,0,0.16
ARG,2020-03-03,0.26,2020-03-03,Argentina,ARG,1,1,0.42
ARG,2020-03-04,0.55,2020-03-04,Argentina,ARG,0,1,0.9700000000000001
ARG,2020-03-05,1.06,2020-03-05,Argentina,ARG,0,1,2.0300000000000002
ARG,2020-03-06,1.85,2020-03-06,Argentina,ARG,1,2,3.8800000000000003
ARG,2020-03-07,2.73,2020-03-07,Argentina,ARG,6,8,6.61
ARG,2020-03-08,3.35,2020-03-08,Argentina,ARG,4,12,9.96
ARG,2020-03-09,3.36,2020-03-09,Argentina,ARG,0,12,13.32
ARG,2020-03-10,2.89,2020-03-10,Argentina,ARG,5,17,16.21
ARG,2020-03-11,2.64,2020-03-11,Argentina,ARG,2,19,18.85
ARG,2020-03-12,3.44,2020-03-12,Argentina,ARG,0,19,22.29
ARG,2020-03-13,5.59,2020-03-13,Argentina,ARG,12,31,27.88
ARG,2020-03-14,8.11,2020-03-14,Argentina,ARG,3,34,35.99
ARG,2020-03-15,9.62,2020-03-15,Argentina,ARG,11,45,45.61
ARG,2020-03-16,9.26,2020-03-16,Argentina,ARG,11,56,54.87
ARG,2020-03-17,8.83,2020-03-17,Argentina,ARG,12,68,63.699999999999996
ARG,2020-03-18,11.69,2020-03-18,Argentina,ARG,11,79,75.39
ARG,2020-03-19,20.9,2020-03-19,Argentina,ARG,18,97,96.28999999999999
ARG,2020-03-20,35.56,2020-03-20,Argentina,ARG,31,128,131.85
ARG,2020-03-21,50.48,2020-03-21,Argentina,ARG,30,158,182.32999999999998
ARG,2020-03-22,60.09,2020-03-22,Argentina,ARG,108,266,242.42
ARG,2020-03-23,62.03,2020-03-23,Argentina,ARG,35,301,304.45
ARG,2020-03-24,60.58,2020-03-24,Argentina,ARG,86,387,365.03
ARG,2020-03-25,61.45,2020-03-25,Argentina,ARG,0,387,426.48
ARG,2020-03-26,68.88,2020-03-26,Argentina,ARG,115,502,495.36
ARG,2020-03-27,80.81,2020-03-27,Argentina,ARG,87,589,576.17
ARG,2020-03-28,92.42,2020-03-28,Argentina,ARG,101,690,668.59
ARG,2020-03-29,99.27,2020-03-29,Argentina,ARG,55,745,767.86
ARG,2020-03-30,100.97,2020-03-30,Argentina,ARG,75,820,868.83
ARG,2020-03-31,100.52,2020-03-31,Argentina,ARG,234,1054,969.35
ARG,2020-04-01,101.11,2020-04-01,Argentina,ARG,0,1054,1070.46
ARG,2020-04-02,103.63,2020-04-02,Argentina,ARG,79,1133,1174.09
ARG,2020-04-03,105.25,2020-04-03,Argentina,ARG,132,1265,1279.34
ARG,2020-04-04,102.57,2020-04-04,Argentina,ARG,186,1451,1381.91
ARG,2020-04-05,93.98,2020-04-05,Argentina,ARG,0,1451,1475.8899999999999
ARG,2020-04-06,83.67,2020-04-06,Argentina,ARG,103,1554,1559.56
ARG,2020-04-07,77.83,2020-04-07,Argentina,ARG,74,1628,1637.3899999999999
ARG,2020-04-08,81.52,2020-04-08,Argentina,ARG,87,1715,1718.91
ARG,2020-04-09,92.28,2020-04-09,Argentina,ARG,80,1795,1811.19
ARG,2020-04-10,102.68,2020-04-10,Argentina,ARG,180,1975,1913.87
ARG,2020-04-11,105.42,2020-04-11,Argentina,ARG,0,1975,2019.29
ARG,2020-04-12,99.98,2020-04-12,Argentina,ARG,167,2142,2119.27
ARG,2020-04-13,94.4,2020-04-13,Argentina,ARG,66,2208,2213.67
ARG,2020-04-14,97.66,2020-04-14,Argentina,ARG,69,2277,2311.33
ARG,2020-04-15,112.53,2020-04-15,Argentina,ARG,166,2443,2423.86
ARG,2020-04-16,126.55,2020-04-16,Argentina,ARG,128,2571,2550.41
ARG,2020-04-17,123.22,2020-04-17,Argentina,ARG,98,2669,2673.63
ARG,2020-04-18,94.05,2020-04-18,Argentina,ARG,89,2758,2767.68
ARG,2020-04-19,70.12,2020-04-19,Argentina,ARG,81,2839,2837.8
ARG,2020-04-20,103.23,2020-04-20,Argentina,ARG,102,2941,2941.03
ARM,2020-01-22,0,2020-01-22,Armenia,ARM,0,0,0
ARM,2020-01-23,0,2020-01-23,Armenia,ARM,0,0,0
ARM,2020-01-24,0,2020-01-24,Armenia,ARM,0,0,0
ARM,2020-01-25,0,2020-01-25,Armenia,ARM,0,0,0
ARM,2020-01-26,0,2020-01-26,Armenia,ARM,0,0,0
ARM,2020-01-27,0,2020-01-27,Armenia,ARM,0,0,0
ARM,2020-01-28,0,2020-01-28,Armenia,ARM,0,0,0
ARM,2020-01-29,0,2020-01-29,Armenia,ARM,0,0,0
ARM,2020-01-30,0,2020-01-30,Armenia,ARM,0,0,0
ARM,2020-01-31,0,2020-01-31,Armenia,ARM,0,0,0
ARM,2020-02-01,0,2020-02-01,Armenia,ARM,0,0,0
ARM,2020-02-02,0,2020-02-02,Armenia,ARM,0,0,0
ARM,2020-02-03,0,2020-02-03,Armenia,ARM,0,0,0
ARM,2020-02-04,0,2020-02-04,Armenia,ARM,0,0,0
ARM,2020-02-05,0,2020-02-05,Armenia,ARM,0,0,0
ARM,2020-02-06,0,2020-02-06,Armenia,ARM,0,0,0
ARM,2020-02-07,0,2020-02-07,Armenia,ARM,0,0,0
ARM,2020-02-08,0,2020-02-08,Armenia,ARM,0,0,0
ARM,2020-02-09,0,2020-02-09,Armenia,ARM,0,0,0
ARM,2020-02-10,0,2020-02-10,Armenia,ARM,0,0,0
ARM,2020-02-11,0,2020-02-11,Armenia,ARM,0,0,0
ARM,2020-02-12,0,2020-02-12,Armenia,ARM,0,0,0
ARM,2020-02-13,0,2020-02-13,Armenia,ARM,0,0,0
ARM,2020-02-14,0,2020-02-14,Armenia,ARM,0,0,0
ARM,2020-02-15,0,2020-02-15,Armenia,ARM,0,0,0
ARM,2020-02-16,0,2020-02-16,Armenia,ARM,0,0,0
ARM,2020-02-17,0,2020-02-17,Armenia,ARM,0,0,0
ARM,2020-02-18,0,2020-02-18,Armenia,ARM,0,0,0
ARM,2020-02-19,0,2020-02-19,Armenia,ARM,0,0,0
ARM,2020-02-20,0,2020-02-20,Armenia,ARM,0,0,0
ARM,2020-02-21,0,2020-02-21,Armenia,ARM,0,0,0
ARM,2020-02-22,0,2020-02-22,Armenia,ARM,0,0,0
ARM,2020-02-23,0,2020-02-23,Armenia,ARM,0,0,0
ARM,2020-02-24,0.01,2020-02-24,Armenia,ARM,0,0,0.01
ARM,2020-02-25,0.02,2020-02-25,Armenia,ARM,0,0,0.03
ARM,2020-02-26,0.04,2020-02-26,Armenia,ARM,0,0,0.07
ARM,2020-02-27,0.06,2020-02-27,Armenia,ARM,0,0,0.13
ARM,2020-02-28,0.06,2020-02-28,Armenia,ARM,0,0,0.19
ARM,2020-02-29,0.05,2020-02-29,Armenia,ARM,0,0,0.24
ARM,2020-03-01,0.03,2020-03-01,Armenia,ARM,1,1,0.27
ARM,2020-03-02,0.02,2020-03-02,Armenia,ARM,0,1,0.29
ARM,2020-03-03,0.01,2020-03-03,Armenia,ARM,0,1,0.3
ARM,2020-03-04,0,2020-03-04,Armenia,ARM,0,1,0.3
ARM,2020-03-05,0,2020-03-05,Armenia,ARM,0,1,0.3
ARM,2020-03-06,0,2020-03-06,Armenia,ARM,0,1,0.3
ARM,2020-03-07,-0,2020-03-07,Armenia,ARM,0,1,0.3
ARM,2020-03-08,0,2020-03-08,Armenia,ARM,0,1,0.3
ARM,2020-03-09,0.01,2020-03-09,Armenia,ARM,0,1,0.31
ARM,2020-03-10,0.21,2020-03-10,Armenia,ARM,0,1,0.52
ARM,2020-03-11,1.03,2020-03-11,Armenia,ARM,0,1,1.55
ARM,2020-03-12,2.91,2020-03-12,Armenia,ARM,3,4,4.46
ARM,2020-03-13,6.02,2020-03-13,Armenia,ARM,4,8,10.48
ARM,2020-03-14,9.77,2020-03-14,Armenia,ARM,10,18,20.25
ARM,2020-03-15,13.38,2020-03-15,Armenia,ARM,8,26,33.63
ARM,2020-03-16,16.19,2020-03-16,Armenia,ARM,26,52,49.82
ARM,2020-03-17,18.36,2020-03-17,Armenia,ARM,26,78,68.18
ARM,2020-03-18,20.49,2020-03-18,Armenia,ARM,6,84,88.67
ARM,2020-03-19,23.17,2020-03-19,Armenia,ARM,31,115,111.84
ARM,2020-03-20,26.16,2020-03-20,Armenia,ARM,21,136,138
ARM,2020-03-21,28.4,2020-03-21,Armenia,ARM,24,160,166.4
ARM,2020-03-22,28.74,2020-03-22,Armenia,ARM,34,194,195.14
ARM,2020-03-23,27.01,2020-03-23,Armenia,ARM,41,235,222.15
ARM,2020-03-24,25.03,2020-03-24,Armenia,ARM,14,249,247.18
ARM,2020-03-25,25.06,2020-03-25,Armenia,ARM,16,265,272.24
ARM,2020-03-26,28.74,2020-03-26,Armenia,ARM,25,290,300.98
ARM,2020-03-27,35.2,2020-03-27,Armenia,ARM,39,329,336.18
ARM,2020-03-28,42.45,2020-03-28,Armenia,ARM,78,407,378.63
ARM,2020-03-29,48.62,2020-03-29,Armenia,ARM,17,424,427.25
ARM,2020-03-30,53.11,2020-03-30,Armenia,ARM,58,482,480.36
ARM,2020-03-31,56.42,2020-03-31,Armenia,ARM,50,532,536.78
ARM,2020-04-01,59.09,2020-04-01,Armenia,ARM,39,571,595.87
ARM,2020-04-02,60.78,2020-04-02,Armenia,ARM,92,663,656.65
ARM,2020-04-03,59.72,2020-04-03,Armenia,ARM,73,736,716.37
ARM,2020-04-04,53.92,2020-04-04,Armenia,ARM,34,770,770.29
ARM,2020-04-05,42.75,2020-04-05,Armenia,ARM,52,822,813.04
ARM,2020-04-06,29.93,2020-04-06,Armenia,ARM,11,833,842.97
ARM,2020-04-07,20.67,2020-04-07,Armenia,ARM,20,853,863.64
ARM,2020-04-08,19.33,2020-04-08,Armenia,ARM,28,881,882.97
ARM,2020-04-09,24.63,2020-04-09,Armenia,ARM,40,921,907.6
ARM,2020-04-10,31.49,2020-04-10,Armenia,ARM,16,937,939.09
ARM,2020-04-11,34.91,2020-04-11,Armenia,ARM,30,967,974
ARM,2020-04-12,33.67,2020-04-12,Armenia,ARM,46,1013,1007.67
ARM,2020-04-13,31.4,2020-04-13,Armenia,ARM,26,1039,1039.07
ARM,2020-04-14,32.28,2020-04-14,Armenia,ARM,28,1067,1071.35
ARM,2020-04-15,38.2,2020-04-15,Armenia,ARM,44,1111,1109.55
ARM,2020-04-16,45.44,2020-04-16,Armenia,ARM,48,1159,1154.99
ARM,2020-04-17,48.77,2020-04-17,Armenia,ARM,42,1201,1203.76
ARM,2020-04-18,45.02,2020-04-18,Armenia,ARM,47,1248,1248.78
ARM,2020-04-19,41.13,2020-04-19,Armenia,ARM,43,1291,1289.91
ARM,2020-04-20,49.33,2020-04-20,Armenia,ARM,48,1339,1339.24
AS,2020-01-22,0,2020-01-22,US,ASM,0,0,0
AS,2020-01-23,0,2020-01-23,US,ASM,0,0,0
AS,2020-01-24,0,2020-01-24,US,ASM,0,0,0
AS,2020-01-25,0,2020-01-25,US,ASM,0,0,0
AS,2020-01-26,0,2020-01-26,US,ASM,0,0,0
AS,2020-01-27,0,2020-01-27,US,ASM,0,0,0
AS,2020-01-28,0,2020-01-28,US,ASM,0,0,0
AS,2020-01-29,0,2020-01-29,US,ASM,0,0,0
AS,2020-01-30,0,2020-01-30,US,ASM,0,0,0
AS,2020-01-31,0,2020-01-31,US,ASM,0,0,0
AS,2020-02-01,0,2020-02-01,US,ASM,0,0,0
AS,2020-02-02,0,2020-02-02,US,ASM,0,0,0
AS,2020-02-03,0,2020-02-03,US,ASM,0,0,0
AS,2020-02-04,0,2020-02-04,US,ASM,0,0,0
AS,2020-02-05,0,2020-02-05,US,ASM,0,0,0
AS,2020-02-06,0,2020-02-06,US,ASM,0,0,0
AS,2020-02-07,0,2020-02-07,US,ASM,0,0,0
AS,2020-02-08,0,2020-02-08,US,ASM,0,0,0
AS,2020-02-09,0,2020-02-09,US,ASM,0,0,0
AS,2020-02-10,0,2020-02-10,US,ASM,0,0,0
AS,2020-02-11,0,2020-02-11,US,ASM,0,0,0
AS,2020-02-12,0,2020-02-12,US,ASM,0,0,0
AS,2020-02-13,0,2020-02-13,US,ASM,0,0,0
AS,2020-02-14,0,2020-02-14,US,ASM,0,0,0
AS,2020-02-15,0,2020-02-15,US,ASM,0,0,0
AS,2020-02-16,0,2020-02-16,US,ASM,0,0,0
AS,2020-02-17,0,2020-02-17,US,ASM,0,0,0
AS,2020-02-18,0,2020-02-18,US,ASM,0,0,0
AS,2020-02-19,0,2020-02-19,US,ASM,0,0,0
AS,2020-02-20,0,2020-02-20,US,ASM,0,0,0
AS,2020-02-21,0,2020-02-21,US,ASM,0,0,0
AS,2020-02-22,0,2020-02-22,US,ASM,0,0,0
AS,2020-02-23,0,2020-02-23,US,ASM,0,0,0
AS,2020-02-24,0,2020-02-24,US,ASM,0,0,0
AS,2020-02-25,0,2020-02-25,US,ASM,0,0,0
AS,2020-02-26,0,2020-02-26,US,ASM,0,0,0
AS,2020-02-27,0,2020-02-27,US,ASM,0,0,0
AS,2020-02-28,0,2020-02-28,US,ASM,0,0,0
AS,2020-02-29,0,2020-02-29,US,ASM,0,0,0
AS,2020-03-01,0,2020-03-01,US,ASM,0,0,0
AS,2020-03-02,0,2020-03-02,US,ASM,0,0,0
AS,2020-03-03,0,2020-03-03,US,ASM,0,0,0
AS,2020-03-04,0,2020-03-04,US,ASM,0,0,0
AS,2020-03-05,0,2020-03-05,US,ASM,0,0,0
AS,2020-03-06,0,2020-03-06,US,ASM,0,0,0
AS,2020-03-07,0,2020-03-07,US,ASM,0,0,0
AS,2020-03-08,0,2020-03-08,US,ASM,0,0,0
AS,2020-03-09,0,2020-03-09,US,ASM,0,0,0
AS,2020-03-10,0,2020-03-10,US,ASM,0,0,0
AS,2020-03-11,0,2020-03-11,US,ASM,0,0,0
AS,2020-03-12,0,2020-03-12,US,ASM,0,0,0
AS,2020-03-13,0,2020-03-13,US,ASM,0,0,0
AS,2020-03-14,0,2020-03-14,US,ASM,0,0,0
AS,2020-03-15,0,2020-03-15,US,ASM,0,0,0
AS,2020-03-16,0,2020-03-16,US,ASM,0,0,0
AS,2020-03-17,0,2020-03-17,US,ASM,0,0,0
AS,2020-03-18,0,2020-03-18,US,ASM,0,0,0
AS,2020-03-19,0,2020-03-19,US,ASM,0,0,0
AS,2020-03-20,0,2020-03-20,US,ASM,0,0,0
AS,2020-03-21,0,2020-03-21,US,ASM,0,0,0
AS,2020-03-22,0,2020-03-22,US,ASM,0,0,0
AS,2020-03-23,0,2020-03-23,US,ASM,0,0,0
AS,2020-03-24,0,2020-03-24,US,ASM,0,0,0
AS,2020-03-25,0,2020-03-25,US,ASM,0,0,0
AS,2020-03-26,0,2020-03-26,US,ASM,0,0,0
AS,2020-03-27,0,2020-03-27,US,ASM,0,0,0
AS,2020-03-28,0,2020-03-28,US,ASM,0,0,0
AS,2020-03-29,0,2020-03-29,US,ASM,0,0,0
AS,2020-03-30,0,2020-03-30,US,ASM,0,0,0
AS,2020-03-31,0,2020-03-31,US,ASM,0,0,0
AS,2020-04-01,0,2020-04-01,US,ASM,0,0,0
AS,2020-04-02,0,2020-04-02,US,ASM,0,0,0
AS,2020-04-03,0,2020-04-03,US,ASM,0,0,0
AS,2020-04-04,0,2020-04-04,US,ASM,0,0,0
AS,2020-04-05,0,2020-04-05,US,ASM,0,0,0
AS,2020-04-06,0,2020-04-06,US,ASM,0,0,0
AS,2020-04-07,0,2020-04-07,US,ASM,0,0,0
AS,2020-04-08,0,2020-04-08,US,ASM,0,0,0
AS,2020-04-09,0,2020-04-09,US,ASM,0,0,0
AS,2020-04-10,0,2020-04-10,US,ASM,0,0,0
AS,2020-04-11,0,2020-04-11,US,ASM,0,0,0
AS,2020-04-12,0,2020-04-12,US,ASM,0,0,0
AS,2020-04-13,0,2020-04-13,US,ASM,0,0,0
AS,2020-04-14,0,2020-04-14,US,ASM,0,0,0
AS,2020-04-15,0,2020-04-15,US,ASM,0,0,0
AS,2020-04-16,0,2020-04-16,US,ASM,0,0,0
AS,2020-04-17,0,2020-04-17,US,ASM,0,0,0
AS,2020-04-18,0,2020-04-18,US,ASM,0,0,0
AS,2020-04-19,0,2020-04-19,US,ASM,0,0,0
AS,2020-04-20,0,2020-04-20,US,ASM,0,0,0
ATG,2020-01-22,0,2020-01-22,Antigua and Barbuda,ATG,0,0,0
ATG,2020-01-23,0,2020-01-23,Antigua and Barbuda,ATG,0,0,0
ATG,2020-01-24,0,2020-01-24,Antigua and Barbuda,ATG,0,0,0
ATG,2020-01-25,0,2020-01-25,Antigua and Barbuda,ATG,0,0,0
ATG,2020-01-26,0,2020-01-26,Antigua and Barbuda,ATG,0,0,0
ATG,2020-01-27,0,2020-01-27,Antigua and Barbuda,ATG,0,0,0
ATG,2020-01-28,0,2020-01-28,Antigua and Barbuda,ATG,0,0,0
ATG,2020-01-29,0,2020-01-29,Antigua and Barbuda,ATG,0,0,0
ATG,2020-01-30,0,2020-01-30,Antigua and Barbuda,ATG,0,0,0
ATG,2020-01-31,0,2020-01-31,Antigua and Barbuda,ATG,0,0,0
ATG,2020-02-01,0,2020-02-01,Antigua and Barbuda,ATG,0,0,0
ATG,2020-02-02,0,2020-02-02,Antigua and Barbuda,ATG,0,0,0
ATG,2020-02-03,0,2020-02-03,Antigua and Barbuda,ATG,0,0,0
ATG,2020-02-04,0,2020-02-04,Antigua and Barbuda,ATG,0,0,0
ATG,2020-02-05,0,2020-02-05,Antigua and Barbuda,ATG,0,0,0
ATG,2020-02-06,0,2020-02-06,Antigua and Barbuda,ATG,0,0,0
ATG,2020-02-07,0,2020-02-07,Antigua and Barbuda,ATG,0,0,0
ATG,2020-02-08,0,2020-02-08,Antigua and Barbuda,ATG,0,0,0
ATG,2020-02-09,0,2020-02-09,Antigua and Barbuda,ATG,0,0,0
ATG,2020-02-10,0,2020-02-10,Antigua and Barbuda,ATG,0,0,0
ATG,2020-02-11,0,2020-02-11,Antigua and Barbuda,ATG,0,0,0
ATG,2020-02-12,0,2020-02-12,Antigua and Barbuda,ATG,0,0,0
ATG,2020-02-13,0,2020-02-13,Antigua and Barbuda,ATG,0,0,0
ATG,2020-02-14,0,2020-02-14,Antigua and Barbuda,ATG,0,0,0
ATG,2020-02-15,0,2020-02-15,Antigua and Barbuda,ATG,0,0,0
